state,date,qty_cases,qty_new_cases,cumm_qty_new_cases_14d,category
SC,2020-09-17,198846,396,14642,prediction
SC,2020-09-18,199243,397,12647,prediction
SC,2020-09-19,199641,398,11280,prediction
SC,2020-09-20,200040,399,11012,prediction
SC,2020-09-21,200440,400,10963,prediction
SC,2020-09-22,200840,400,10443,prediction
SC,2020-09-23,201241,401,8259,prediction
SC,2020-09-24,201643,402,7467,prediction
SC,2020-09-25,202046,403,6345,prediction
SC,2020-09-26,202450,404,5950,prediction
SC,2020-09-27,202854,404,5589,prediction
SC,2020-09-28,203259,405,5600,prediction
SC,2020-09-29,203665,406,5611,prediction
SC,2020-09-30,204072,407,5622,prediction
SC,2020-10-01,204480,408,5634,prediction
SC,2020-10-02,204888,408,5645,prediction
SC,2020-10-03,205297,409,5656,prediction
SC,2020-10-04,205707,410,5667,prediction
SC,2020-10-05,206118,411,5678,prediction
SC,2020-10-06,206530,412,5690,prediction
SC,2020-10-07,206943,413,5702,prediction
SC,2020-10-08,207356,413,5713,prediction
SC,2020-10-09,207770,414,5724,prediction
SC,2020-10-10,208185,415,5735,prediction
SC,2020-10-11,208601,416,5747,prediction
SC,2020-10-12,209018,417,5759,prediction
SC,2020-10-13,209436,418,5771,prediction
SC,2020-10-14,209854,418,5782,prediction
SC,2020-10-15,210273,419,5793,prediction
SC,2020-10-16,210693,420,5805,prediction
SC,2020-10-17,211114,421,5817,prediction
SC,2020-10-18,211536,422,5829,prediction
SC,2020-10-19,211959,423,5841,prediction
SC,2020-10-20,212382,423,5852,prediction
SC,2020-10-21,212806,424,5863,prediction
SC,2020-10-22,213231,425,5875,prediction
SC,2020-10-23,213657,426,5887,prediction
SC,2020-10-24,214084,427,5899,prediction
SC,2020-10-25,214512,428,5911,prediction
SC,2020-10-26,214941,429,5923,prediction
SC,2020-10-27,215370,429,5934,prediction
SC,2020-10-28,215800,430,5946,prediction
SC,2020-10-29,216231,431,5958,prediction
SC,2020-10-30,216663,432,5970,prediction
SC,2020-10-31,217096,433,5982,prediction
SC,2020-11-01,217530,434,5994,prediction
SE,2020-03-14,1,1,1,real
SE,2020-03-15,1,0,1,real
SE,2020-03-16,5,4,5,real
SE,2020-03-17,5,0,5,real
SE,2020-03-18,6,1,6,real
SE,2020-03-19,6,0,6,real
SE,2020-03-20,7,1,7,real
SE,2020-03-21,10,3,10,real
SE,2020-03-22,10,0,10,real
SE,2020-03-23,10,0,10,real
SE,2020-03-24,15,5,15,real
SE,2020-03-25,16,1,16,real
SE,2020-03-26,16,0,16,real
SE,2020-03-27,16,0,16,real
SE,2020-03-28,16,0,15,real
SE,2020-03-29,16,0,15,real
SE,2020-03-30,18,2,13,real
SE,2020-03-31,20,2,15,real
SE,2020-04-01,22,2,16,real
SE,2020-04-02,23,1,17,real
SE,2020-04-03,27,4,20,real
SE,2020-04-04,32,5,22,real
SE,2020-04-05,32,0,22,real
SE,2020-04-06,32,0,22,real
SE,2020-04-07,36,4,21,real
SE,2020-04-08,39,3,23,real
SE,2020-04-09,40,1,24,real
SE,2020-04-10,42,2,26,real
SE,2020-04-11,44,2,28,real
SE,2020-04-12,44,0,28,real
SE,2020-04-13,45,1,27,real
SE,2020-04-14,46,1,26,real
SE,2020-04-15,48,2,26,real
SE,2020-04-16,53,5,30,real
SE,2020-04-17,58,5,31,real
SE,2020-04-18,71,13,39,real
SE,2020-04-19,86,15,54,real
SE,2020-04-20,92,6,60,real
SE,2020-04-21,117,25,81,real
SE,2020-04-22,118,1,79,real
SE,2020-04-23,135,17,95,real
SE,2020-04-24,145,10,103,real
SE,2020-04-25,154,9,110,real
SE,2020-04-26,175,21,131,real
SE,2020-04-27,211,36,166,real
SE,2020-04-28,280,69,234,real
SE,2020-04-29,281,1,233,real
SE,2020-04-30,453,172,400,real
SE,2020-05-01,518,65,460,real
SE,2020-05-02,601,83,530,real
SE,2020-05-03,730,129,644,real
SE,2020-05-04,774,44,682,real
SE,2020-05-05,898,124,781,real
SE,2020-05-06,998,100,880,real
SE,2020-05-07,1214,216,1079,real
SE,2020-05-08,1438,224,1293,real
SE,2020-05-09,1588,150,1434,real
SE,2020-05-10,1771,183,1596,real
SE,2020-05-11,1800,29,1589,real
SE,2020-05-12,2032,232,1752,real
SE,2020-05-13,2268,236,1987,real
SE,2020-05-14,2270,2,1817,real
SE,2020-05-15,2868,598,2350,real
SE,2020-05-16,3135,267,2534,real
SE,2020-05-17,3343,208,2613,real
SE,2020-05-18,3566,223,2792,real
SE,2020-05-19,3569,3,2671,real
SE,2020-05-20,3569,0,2571,real
SE,2020-05-21,3569,0,2355,real
SE,2020-05-22,4922,1353,3484,real
SE,2020-05-23,4922,0,3334,real
SE,2020-05-24,5314,392,3543,real
SE,2020-05-25,5448,134,3648,real
SE,2020-05-26,5449,1,3417,real
SE,2020-05-27,5912,463,3644,real
SE,2020-05-28,5914,2,3644,real
SE,2020-05-29,5914,0,3046,real
SE,2020-05-30,6805,891,3670,real
SE,2020-05-31,6999,194,3656,real
SE,2020-06-01,7233,234,3667,real
SE,2020-06-02,7555,322,3986,real
SE,2020-06-03,7989,434,4420,real
SE,2020-06-04,8200,211,4631,real
SE,2020-06-05,8577,377,3655,real
SE,2020-06-06,8972,395,4050,real
SE,2020-06-07,9290,318,3976,real
SE,2020-06-08,9727,437,4279,real
SE,2020-06-09,10126,399,4677,real
SE,2020-06-10,10615,489,4703,real
SE,2020-06-11,11056,441,5142,real
SE,2020-06-12,11534,478,5620,real
SE,2020-06-13,12866,1332,6061,real
SE,2020-06-14,13968,1102,6969,real
SE,2020-06-15,15675,1707,8442,real
SE,2020-06-16,16310,635,8755,real
SE,2020-06-17,16807,497,8818,real
SE,2020-06-18,17338,531,9138,real
SE,2020-06-19,17808,470,9231,real
SE,2020-06-20,18449,641,9477,real
SE,2020-06-21,18985,536,9695,real
SE,2020-06-22,19384,399,9657,real
SE,2020-06-23,19883,499,9757,real
SE,2020-06-24,20353,470,9738,real
SE,2020-06-25,21081,728,10025,real
SE,2020-06-26,21908,827,10374,real
SE,2020-06-27,23319,1411,10453,real
SE,2020-06-28,24421,1102,10453,real
SE,2020-06-29,24817,396,9142,real
SE,2020-06-30,25411,594,9101,real
SE,2020-07-01,25915,504,9108,real
SE,2020-07-02,25922,7,8584,real
SE,2020-07-03,25922,0,8114,real
SE,2020-07-04,29761,3839,11312,real
SE,2020-07-05,30217,456,11232,real
SE,2020-07-06,30718,501,11334,real
SE,2020-07-07,30724,6,10841,real
SE,2020-07-08,30724,0,10371,real
SE,2020-07-09,33416,2692,12335,real
SE,2020-07-10,33416,0,11508,real
SE,2020-07-11,36046,2630,12727,real
SE,2020-07-12,37631,1585,13210,real
SE,2020-07-13,38221,590,13404,real
SE,2020-07-14,39167,946,13756,real
SE,2020-07-15,40139,972,14224,real
SE,2020-07-16,41226,1087,15304,real
SE,2020-07-17,41232,6,15310,real
SE,2020-07-18,43072,1840,13311,real
SE,2020-07-19,45243,2171,15026,real
SE,2020-07-20,46059,816,15341,real
SE,2020-07-21,47110,1051,16386,real
SE,2020-07-22,48140,1030,17416,real
SE,2020-07-23,49397,1257,15981,real
SE,2020-07-24,49398,1,15982,real
SE,2020-07-25,49398,0,13352,real
SE,2020-07-26,52603,3205,14972,real
SE,2020-07-27,52608,5,14387,real
SE,2020-07-28,55009,2401,15842,real
SE,2020-07-29,56214,1205,16075,real
SE,2020-07-30,57684,1470,16458,real
SE,2020-07-31,57688,4,16456,real
SE,2020-08-01,59724,2036,16652,real
SE,2020-08-02,60035,311,14792,real
SE,2020-08-03,60479,444,14420,real
SE,2020-08-04,60481,2,13371,real
SE,2020-08-05,61986,1505,13846,real
SE,2020-08-06,62844,858,13447,real
SE,2020-08-07,62844,0,13446,real
SE,2020-08-08,64271,1427,14873,real
SE,2020-08-09,64271,0,11668,real
SE,2020-08-10,64693,422,12085,real
SE,2020-08-11,65455,762,10446,real
SE,2020-08-12,65865,410,9651,real
SE,2020-08-13,66810,945,9126,real
SE,2020-08-14,67225,415,9537,real
SE,2020-08-15,67701,476,7977,real
SE,2020-08-16,67997,296,7962,real
SE,2020-08-17,68313,316,7834,real
SE,2020-08-18,68313,0,7832,real
SE,2020-08-19,69067,754,7081,real
SE,2020-08-20,69502,435,6658,real
SE,2020-08-21,69845,343,7001,real
SE,2020-08-22,70252,407,5981,real
SE,2020-08-23,70472,220,6201,real
SE,2020-08-24,70606,134,5913,real
SE,2020-08-25,70926,320,5471,real
SE,2020-08-26,71222,296,5357,real
SE,2020-08-27,71599,377,4789,real
SE,2020-08-28,72039,440,4814,real
SE,2020-08-29,72280,241,4579,real
SE,2020-08-30,72417,137,4420,real
SE,2020-08-31,72528,111,4215,real
SE,2020-09-01,72721,193,4408,real
SE,2020-09-02,72931,210,3864,real
SE,2020-09-03,73182,251,3680,real
SE,2020-09-04,73383,201,3538,real
SE,2020-09-05,73631,248,3379,real
SE,2020-09-06,73631,0,3159,real
SE,2020-09-07,73846,215,3240,real
SE,2020-09-08,73846,0,2920,real
SE,2020-09-09,74121,275,2899,real
SE,2020-09-10,74386,265,2787,real
SE,2020-09-11,74645,259,2606,real
SE,2020-09-12,74794,149,2514,prediction
SE,2020-09-13,74943,149,2526,prediction
SE,2020-09-14,75092,149,2564,prediction
SE,2020-09-15,75242,150,2521,prediction
SE,2020-09-16,75392,150,2461,prediction
SE,2020-09-17,75542,150,2360,prediction
SE,2020-09-18,75693,151,2310,prediction
SE,2020-09-19,75844,151,2213,prediction
SE,2020-09-20,75995,151,2364,prediction
SE,2020-09-21,76146,151,2300,prediction
SE,2020-09-22,76298,152,2452,prediction
SE,2020-09-23,76450,152,2329,prediction
SE,2020-09-24,76602,152,2216,prediction
SE,2020-09-25,76755,153,2110,prediction
SE,2020-09-26,76908,153,2114,prediction
SE,2020-09-27,77061,153,2118,prediction
SE,2020-09-28,77215,154,2123,prediction
SE,2020-09-29,77369,154,2127,prediction
SE,2020-09-30,77523,154,2131,prediction
SE,2020-10-01,77678,155,2136,prediction
SE,2020-10-02,77833,155,2140,prediction
SE,2020-10-03,77988,155,2144,prediction
SE,2020-10-04,78143,155,2148,prediction
SE,2020-10-05,78299,156,2153,prediction
SE,2020-10-06,78455,156,2157,prediction
SE,2020-10-07,78611,156,2161,prediction
SE,2020-10-08,78768,157,2166,prediction
SE,2020-10-09,78925,157,2170,prediction
SE,2020-10-10,79082,157,2174,prediction
SE,2020-10-11,79240,158,2179,prediction
SE,2020-10-12,79398,158,2183,prediction
SE,2020-10-13,79556,158,2187,prediction
SE,2020-10-14,79715,159,2192,prediction
SE,2020-10-15,79874,159,2196,prediction
SE,2020-10-16,80033,159,2200,prediction
SE,2020-10-17,80193,160,2205,prediction
SE,2020-10-18,80353,160,2210,prediction
SE,2020-10-19,80513,160,2214,prediction
SE,2020-10-20,80674,161,2219,prediction
SE,2020-10-21,80835,161,2224,prediction
SE,2020-10-22,80996,161,2228,prediction
SE,2020-10-23,81157,161,2232,prediction
SE,2020-10-24,81319,162,2237,prediction
SE,2020-10-25,81481,162,2241,prediction
SE,2020-10-26,81643,162,2245,prediction
SE,2020-10-27,81806,163,2250,prediction
SE,2020-10-28,81969,163,2254,prediction
SE,2020-10-29,82132,163,2258,prediction
SE,2020-10-30,82296,164,2263,prediction
SE,2020-10-31,82460,164,2267,prediction
SE,2020-11-01,82624,164,2271,prediction
SP,2020-02-26,1,1,1,real
SP,2020-02-27,1,0,1,real
SP,2020-02-28,1,0,1,real
SP,2020-02-29,2,1,2,real
SP,2020-03-01,2,0,2,real
SP,2020-03-02,2,0,2,real
SP,2020-03-03,2,0,2,real
SP,2020-03-04,3,1,3,real
SP,2020-03-05,6,3,6,real
SP,2020-03-06,10,4,10,real
SP,2020-03-07,13,3,13,real
SP,2020-03-08,16,3,16,real
SP,2020-03-09,16,0,16,real
SP,2020-03-10,19,3,19,real
SP,2020-03-11,30,11,29,real
SP,2020-03-12,46,16,45,real
SP,2020-03-13,56,10,55,real
SP,2020-03-14,64,8,62,real
SP,2020-03-15,111,47,109,real
SP,2020-03-16,152,41,150,real
SP,2020-03-17,164,12,162,real
SP,2020-03-18,231,67,228,real
SP,2020-03-19,282,51,276,real
SP,2020-03-20,397,115,387,real
SP,2020-03-21,512,115,499,real
SP,2020-03-22,628,116,612,real
SP,2020-03-23,747,119,731,real
SP,2020-03-24,812,65,793,real
SP,2020-03-25,867,55,837,real
SP,2020-03-26,1057,190,1011,real
SP,2020-03-27,1227,170,1171,real
SP,2020-03-28,1292,65,1228,real
SP,2020-03-29,1357,65,1246,real
SP,2020-03-30,1517,160,1365,real
SP,2020-03-31,2341,824,2177,real
SP,2020-04-01,2982,641,2751,real
SP,2020-04-02,3519,537,3237,real
SP,2020-04-03,4049,530,3652,real
SP,2020-04-04,4463,414,3951,real
SP,2020-04-05,4610,147,3982,real
SP,2020-04-06,4867,257,4120,real
SP,2020-04-07,5682,815,4870,real
SP,2020-04-08,6708,1026,5841,real
SP,2020-04-09,7480,772,6423,real
SP,2020-04-10,8214,734,6987,real
SP,2020-04-11,8419,205,7127,real
SP,2020-04-12,8755,336,7398,real
SP,2020-04-13,8895,140,7378,real
SP,2020-04-14,9371,476,7030,real
SP,2020-04-15,11041,1670,8059,real
SP,2020-04-16,11569,528,8050,real
SP,2020-04-17,12841,1272,8792,real
SP,2020-04-18,13894,1053,9431,real
SP,2020-04-19,14269,375,9659,real
SP,2020-04-20,14582,313,9715,real
SP,2020-04-21,15387,805,9705,real
SP,2020-04-22,15916,529,9208,real
SP,2020-04-23,16739,823,9259,real
SP,2020-04-24,17831,1092,9617,real
SP,2020-04-25,20004,2173,11585,real
SP,2020-04-26,20715,711,11960,real
SP,2020-04-27,21695,980,12800,real
SP,2020-04-28,24041,2346,14670,real
SP,2020-04-29,26158,2117,15117,real
SP,2020-04-30,28693,2535,17124,real
SP,2020-05-01,30382,1689,17541,real
SP,2020-05-02,31174,792,17280,real
SP,2020-05-03,31776,602,17507,real
SP,2020-05-04,32187,411,17605,real
SP,2020-05-05,34053,1866,18666,real
SP,2020-05-06,37853,3800,21937,real
SP,2020-05-07,39928,2075,23189,real
SP,2020-05-08,41830,1902,23999,real
SP,2020-05-09,44411,2581,24407,real
SP,2020-05-10,45444,1033,24729,real
SP,2020-05-11,46131,687,24436,real
SP,2020-05-12,47719,1588,23678,real
SP,2020-05-13,51097,3378,24939,real
SP,2020-05-14,54286,3189,25593,real
SP,2020-05-15,58378,4092,27996,real
SP,2020-05-16,61183,2805,30009,real
SP,2020-05-17,62345,1162,30569,real
SP,2020-05-18,63066,721,30879,real
SP,2020-05-19,65995,2929,31942,real
SP,2020-05-20,69859,3864,32006,real
SP,2020-05-21,69972,113,30044,real
SP,2020-05-22,76871,6899,35041,real
SP,2020-05-23,80558,3687,36147,real
SP,2020-05-24,82161,1603,36717,real
SP,2020-05-25,83625,1464,37494,real
SP,2020-05-26,86017,2392,38298,real
SP,2020-05-27,89483,3466,38386,real
SP,2020-05-28,95865,6382,41579,real
SP,2020-05-29,101556,5691,43178,real
SP,2020-05-30,107142,5586,45959,real
SP,2020-05-31,109698,2556,47353,real
SP,2020-06-01,111296,1598,48230,real
SP,2020-06-02,118295,6999,52300,real
SP,2020-06-03,123483,5188,53624,real
SP,2020-06-04,129200,5717,59228,real
SP,2020-06-05,134565,5365,57694,real
SP,2020-06-06,134565,0,54007,real
SP,2020-06-07,143073,8508,60912,real
SP,2020-06-08,144593,1520,60968,real
SP,2020-06-09,150138,5545,64121,real
SP,2020-06-10,156316,6178,66833,real
SP,2020-06-11,162520,6204,66655,real
SP,2020-06-12,167900,5380,66344,real
SP,2020-06-13,172875,4975,65733,real
SP,2020-06-14,178202,5327,68504,real
SP,2020-06-15,181460,3258,70164,real
SP,2020-06-16,190285,8825,71990,real
SP,2020-06-17,191517,1232,68034,real
SP,2020-06-18,192628,1111,63428,real
SP,2020-06-19,211658,19030,77093,real
SP,2020-06-20,215793,4135,81228,real
SP,2020-06-21,219185,3392,76112,real
SP,2020-06-22,221973,2788,77380,real
SP,2020-06-23,229475,7502,79337,real
SP,2020-06-24,238822,9347,82506,real
SP,2020-06-25,248587,9765,86067,real
SP,2020-06-26,258508,9921,90608,real
SP,2020-06-27,265581,7073,92706,real
SP,2020-06-28,271737,6156,93535,real
SP,2020-06-29,275145,3408,93685,real
SP,2020-06-30,281380,6235,91095,real
SP,2020-07-01,289935,8555,98418,real
SP,2020-07-02,302179,12244,109551,real
SP,2020-07-03,310517,8338,98859,real
SP,2020-07-04,302128,-8389,86335,real
SP,2020-07-05,320179,18051,100994,real
SP,2020-07-06,323070,2891,101097,real
SP,2020-07-07,332708,9638,103233,real
SP,2020-07-08,341365,8657,102543,real
SP,2020-07-09,349715,8350,101128,real
SP,2020-07-10,359110,9395,100602,real
SP,2020-07-11,366890,7780,101309,real
SP,2020-07-12,371997,5107,100260,real
SP,2020-07-13,374607,2610,99462,real
SP,2020-07-14,386607,12000,105227,real
SP,2020-07-15,386817,210,96882,real
SP,2020-07-16,402048,15231,99869,real
SP,2020-07-17,407415,5367,96898,real
SP,2020-07-18,407630,215,105502,real
SP,2020-07-19,415049,7419,94870,real
SP,2020-07-20,416434,1385,93364,real
SP,2020-07-21,422669,6235,89961,real
SP,2020-07-22,439446,16777,98081,real
SP,2020-07-23,452007,12561,102292,real
SP,2020-07-24,463218,11211,104108,real
SP,2020-07-25,479481,16263,112591,real
SP,2020-07-26,483982,4501,111985,real
SP,2020-07-27,487654,3672,113047,real
SP,2020-07-28,487853,199,101246,real
SP,2020-07-29,514197,26344,127380,real
SP,2020-07-30,529006,14809,126958,real
SP,2020-07-31,542304,13298,134889,real
SP,2020-08-01,552318,10014,144688,real
SP,2020-08-02,552726,408,137677,real
SP,2020-08-03,560218,7492,143784,real
SP,2020-08-04,575589,15371,152920,real
SP,2020-08-05,585265,9676,145819,real
SP,2020-08-06,598670,13405,146663,real
SP,2020-08-07,599073,403,135855,real
SP,2020-08-08,599073,0,119592,real
SP,2020-08-09,599073,0,115091,real
SP,2020-08-10,628415,29342,140761,real
SP,2020-08-11,639562,11147,151709,real
SP,2020-08-12,655181,15619,140984,real
SP,2020-08-13,674455,19274,145449,real
SP,2020-08-14,686122,11667,143818,real
SP,2020-08-15,697530,11408,145212,real
SP,2020-08-16,699493,1963,146767,real
SP,2020-08-17,702665,3172,142447,real
SP,2020-08-18,711530,8865,135941,real
SP,2020-08-19,721377,9847,136112,real
SP,2020-08-20,730828,9451,132158,real
SP,2020-08-21,735960,5132,136887,real
SP,2020-08-22,749244,13284,150171,real
SP,2020-08-23,754129,4885,155056,real
SP,2020-08-24,756480,2351,128065,real
SP,2020-08-25,765670,9190,126108,real
SP,2020-08-26,776135,10465,120954,real
SP,2020-08-27,784453,8318,109998,real
SP,2020-08-28,796209,11756,110087,real
SP,2020-08-29,796209,0,98679,real
SP,2020-08-30,803404,7195,103911,real
SP,2020-08-31,804342,938,101677,real
SP,2020-09-01,814375,10033,102845,real
SP,2020-09-02,826331,11956,104954,real
SP,2020-09-03,837978,11647,107150,real
SP,2020-09-04,845016,7038,109056,real
SP,2020-09-05,845016,0,95772,real
SP,2020-09-06,845016,0,90887,real
SP,2020-09-07,845016,0,88536,real
SP,2020-09-08,858783,13767,93113,real
SP,2020-09-09,866576,7793,90441,real
SP,2020-09-10,874754,8178,90301,real
SP,2020-09-11,882809,8055,86600,real
SP,2020-09-12,888952,6143,92743,prediction
SP,2020-09-13,893072,4120,89668,prediction
SP,2020-09-14,896224,3152,91882,prediction
SP,2020-09-15,898068,1844,83693,prediction
SP,2020-09-16,899864,1796,73533,prediction
SP,2020-09-17,901663,1799,63685,prediction
SP,2020-09-18,903466,1803,58450,prediction
SP,2020-09-19,905272,1806,60256,prediction
SP,2020-09-20,907082,1810,62066,prediction
SP,2020-09-21,908896,1814,63880,prediction
SP,2020-09-22,910713,1817,51930,prediction
SP,2020-09-23,912534,1821,45958,prediction
SP,2020-09-24,914359,1825,39605,prediction
SP,2020-09-25,916187,1828,33378,prediction
SP,2020-09-26,918019,1832,29067,prediction
SP,2020-09-27,919855,1836,26783,prediction
SP,2020-09-28,921694,1839,25470,prediction
SP,2020-09-29,923537,1843,25469,prediction
SP,2020-09-30,925384,1847,25520,prediction
SP,2020-10-01,927234,1850,25571,prediction
SP,2020-10-02,929088,1854,25622,prediction
SP,2020-10-03,930946,1858,25674,prediction
SP,2020-10-04,932807,1861,25725,prediction
SP,2020-10-05,934672,1865,25776,prediction
SP,2020-10-06,936541,1869,25828,prediction
SP,2020-10-07,938414,1873,25880,prediction
SP,2020-10-08,940290,1876,25931,prediction
SP,2020-10-09,942170,1880,25983,prediction
SP,2020-10-10,944054,1884,26035,prediction
SP,2020-10-11,945942,1888,26087,prediction
SP,2020-10-12,947833,1891,26139,prediction
SP,2020-10-13,949728,1895,26191,prediction
SP,2020-10-14,951627,1899,26243,prediction
SP,2020-10-15,953530,1903,26296,prediction
SP,2020-10-16,955437,1907,26349,prediction
SP,2020-10-17,957347,1910,26401,prediction
SP,2020-10-18,959261,1914,26454,prediction
SP,2020-10-19,961179,1918,26507,prediction
SP,2020-10-20,963101,1922,26560,prediction
SP,2020-10-21,965027,1926,26613,prediction
SP,2020-10-22,966957,1930,26667,prediction
SP,2020-10-23,968890,1933,26720,prediction
SP,2020-10-24,970827,1937,26773,prediction
SP,2020-10-25,972768,1941,26826,prediction
SP,2020-10-26,974713,1945,26880,prediction
SP,2020-10-27,976662,1949,26934,prediction
SP,2020-10-28,978615,1953,26988,prediction
SP,2020-10-29,980572,1957,27042,prediction
SP,2020-10-30,982533,1961,27096,prediction
SP,2020-10-31,984498,1965,27151,prediction
SP,2020-11-01,986466,1968,27205,prediction
TO,2020-03-18,1,1,1,real
TO,2020-03-19,1,0,1,real
TO,2020-03-20,1,0,1,real
TO,2020-03-21,2,1,2,real
TO,2020-03-22,4,2,4,real
TO,2020-03-23,7,3,7,real
TO,2020-03-24,7,0,7,real
TO,2020-03-25,7,0,7,real
TO,2020-03-26,8,1,8,real
TO,2020-03-27,9,1,9,real
TO,2020-03-28,9,0,9,real
TO,2020-03-29,10,1,10,real
TO,2020-03-30,11,1,11,real
TO,2020-03-31,12,1,12,real
TO,2020-04-01,12,0,11,real
TO,2020-04-02,12,0,11,real
TO,2020-04-03,13,1,12,real
TO,2020-04-04,16,3,14,real
TO,2020-04-05,17,1,13,real
TO,2020-04-06,19,2,12,real
TO,2020-04-07,19,0,12,real
TO,2020-04-08,23,4,16,real
TO,2020-04-09,23,0,15,real
TO,2020-04-10,23,0,14,real
TO,2020-04-11,25,2,16,real
TO,2020-04-12,26,1,16,real
TO,2020-04-13,26,0,15,real
TO,2020-04-14,27,1,15,real
TO,2020-04-15,29,2,17,real
TO,2020-04-16,31,2,19,real
TO,2020-04-17,32,1,19,real
TO,2020-04-18,33,1,17,real
TO,2020-04-19,34,1,17,real
TO,2020-04-20,35,1,16,real
TO,2020-04-21,36,1,17,real
TO,2020-04-22,37,1,14,real
TO,2020-04-23,43,6,20,real
TO,2020-04-24,50,7,27,real
TO,2020-04-25,58,8,33,real
TO,2020-04-26,67,9,41,real
TO,2020-04-27,79,12,53,real
TO,2020-04-28,116,37,89,real
TO,2020-04-29,137,21,108,real
TO,2020-04-30,164,27,133,real
TO,2020-05-01,191,27,159,real
TO,2020-05-02,246,55,213,real
TO,2020-05-03,267,21,233,real
TO,2020-05-04,303,36,268,real
TO,2020-05-05,351,48,315,real
TO,2020-05-06,423,72,386,real
TO,2020-05-07,494,71,451,real
TO,2020-05-08,495,1,445,real
TO,2020-05-09,495,0,437,real
TO,2020-05-10,747,252,680,real
TO,2020-05-11,828,81,749,real
TO,2020-05-12,831,3,715,real
TO,2020-05-13,1029,198,892,real
TO,2020-05-14,1034,5,870,real
TO,2020-05-15,1279,245,1088,real
TO,2020-05-16,1282,3,1036,real
TO,2020-05-17,1496,214,1229,real
TO,2020-05-18,1499,3,1196,real
TO,2020-05-19,1499,0,1148,real
TO,2020-05-20,1499,0,1076,real
TO,2020-05-21,1499,0,1005,real
TO,2020-05-22,1499,0,1004,real
TO,2020-05-23,1499,0,1004,real
TO,2020-05-24,1499,0,752,real
TO,2020-05-25,2696,1197,1868,real
TO,2020-05-26,2858,162,2027,real
TO,2020-05-27,4866,2008,3837,real
TO,2020-05-28,4866,0,3832,real
TO,2020-05-29,4866,0,3587,real
TO,2020-05-30,3981,-885,2699,real
TO,2020-05-31,4176,195,2680,real
TO,2020-06-01,4345,169,2846,real
TO,2020-06-02,6347,2002,4848,real
TO,2020-06-03,4698,-1649,3199,real
TO,2020-06-04,6347,1649,4848,real
TO,2020-06-05,4698,-1649,3199,real
